-0.7596485455321388,-1.236229695285734,0.4356952865934631,0.031024970722270454,0.01120170922827737,-0.5800647445100682,0.8139022454069756,-0.3165421838391108,0.004595467746595726,-0.09645953088850819,0.09824884888039558,0.003964272117930941,-0.3276119410119408,-0.033817147493345974,0.037464257224510134,0.02969076659501864,-0.09161192685939526,-0.290412541874871,0.0,-0.09189542355539784,0.8780389481334661,-0.03634713811413285,0.15214242219470508,0.5139832665446943,-0.8215476595673255,-0.3885621614512276,0.19431442876986843
-0.7610715244728701,-1.2316185730589984,0.4196608019514026,0.008958712885116241,0.0026267976241337015,-0.6356551302587605,0.7719167032610464,-0.2564298505065789,0.028122099777102227,-0.031851011530101184,0.16722645089235455,-0.11772484066955433,-0.2386368667293024,-0.0349524562328495,-0.019840665066406228,0.17711866604186213,-0.15443561913980333,-0.24585269021402495,0.0,0.011112608009492389,1.49999,-0.029237275205332324,0.6267555484434761,0.6056429215231376,-1.499973246309311,-0.49999,0.658980897791656
-0.7610948690565146,-1.2317982536844647,0.4195393533825156,0.009443316719824865,0.0016947805433257033,-0.6609145013102299,0.7503998756970108,-0.18391971264987117,0.019871928736149878,-0.02999462419783512,0.1919759166384138,-0.16741528060817187,-0.16394729055521745,-0.03870133757163242,-0.04951255439422657,0.23586589027233318,-0.199122017583251,-0.1806433953410282,0.0,0.03985934526156422,1.49999,-0.015852633419155826,0.9511843250538536,0.587584161496455,-1.49999,-0.49999,0.9913643485263242
-0.7614092202481746,-1.2316661649483467,0.41944588308970104,0.009930987397448413,0.0025858360902588553,-0.6787382080229315,0.7343086094489468,-0.1302342865373036,0.018738854936304974,-0.030294308064399447,0.20108034119593068,-0.1842716666875853,-0.11172065454718699,-0.037764052987922424,-0.06945064988342002,0.2626590522080685,-0.21391915095090633,-0.13120692797374894,0.0,0.058286457706830185,1.49999,-0.0012743664555052681,1.120246176602705,0.5895182096896615,-1.49999,-0.49999,1.1681425844861704
-0.7616466340296046,-1.2316295559511878,0.41938930785299255,0.010155018229481064,0.003150345200144977,-0.6910326413218346,0.7227453490390979,-0.09244973895608459,0.018252321810457977,-0.028238874988020718,0.20287985893777977,-0.19129211205915367,-0.07506308348648767,-0.03726008264039708,-0.08071843366192802,0.2757453779650875,-0.21860056527510338,-0.0959043594427351,0.0,0.07272986339844033,1.49999,0.01233159398869745,1.2048387214924647,0.5926935416073562,-1.49999,-0.49999,1.2605778251817297
-0.7618185615296633,-1.2316550951294725,0.4193614603743436,0.010260466444726248,0.0034679317256948294,-0.6995239833780793,0.7145270414454215,-0.06623238396873542,0.017974497018651038,-0.025464889464449934,0.20201696591216178,-0.1946517459534054,-0.04936045522038086,-0.037080524401466634,-0.08723985872248376,0.2825713265917879,-0.21995330516288772,-0.07113292873271075,0.0,0.08620554436804943,1.49999,0.02482359132035082,1.2480642619500868,0.5943029437478035,-1.49999,-0.49999,1.3097437551967854
-0.7619390811151379,-1.231683815936725,0.419362159865235,0.010294858499762508,0.0035672945872234608,-0.705416985639704,0.7087088024490672,-0.048064487733480876,0.017649286939651197,-0.02273627122653616,0.20045866193930845,-0.19640504050472915,-0.03133050457912791,-0.037170339347111774,-0.0910936616494005,0.2864374953932935,-0.2202079083651484,-0.054113247174315766,0.0,0.09960188312072331,1.49999,0.03696884304405783,1.2721516941362954,0.5924414686580037,-1.49999,-0.49999,1.3370178342225392
-0.7619928055303122,-1.2317127025475996,0.41937689866521355,0.010418267412814099,0.0035331251914090273,-0.7081603341889575,0.7059659466375702,-0.03960734537228027,0.017153900704539305,-0.021251620535690845,0.19951780793151752,-0.19705117773384664,-0.022868756451003072,-0.03756109621178354,-0.09282089273769571,0.2880601182833938,-0.22016240585069458,-0.046030713986651046,0.0,0.10783851926028155,1.49999,0.045241958119282624,1.2830259527434345,0.5916669188442301,-1.49999,-0.49999,1.3482737875198199
-0.7620197824251643,-1.2317380444307666,0.419394305203661,0.010549105580264607,0.003476105690659009,-0.70943720446455,0.7046811236170638,-0.035608094853596686,0.016707512814835963,-0.020564092655123666,0.19900863341655722,-0.19733913389688282,-0.018871563004146205,-0.037916408096808504,-0.09365348786398882,0.2887789626678913,-0.22012892032716788,-0.04215062297471754,0.0,0.11261370790609145,1.49999,0.050115169208522534,1.2890109147987654,0.592014992214999,-1.49999,-0.49999,1.353398278221519
-0.7620313300341139,-1.2317319711376655,0.4194080995637146,0.01051012775351637,0.0034228239265129724,-0.7096913007505202,0.704426063636211,-0.03468237958376539,0.016654296035885176,-0.02031712565071362,0.19893924642927466,-0.19740421980889805,-0.017999439771902995,-0.03795199674932657,-0.09371509672616367,0.28900054617469817,-0.2201191679254288,-0.04111820307405213,0.0,0.11355771452200528,1.49999,0.05164692813812768,1.2906971990075606,0.5920441053590537,-1.49999,-0.49999,1.3545466146320388
-0.762049352323534,-1.2317106957165973,0.4194109324605833,0.010397309092276081,0.003319917014279114,-0.7099214262791242,0.7041963097208559,-0.03377497401868091,0.016609828966766767,-0.01997325298117341,0.19893174892204657,-0.19747180024397815,-0.017190167468968974,-0.0379805329767707,-0.09361537407158099,0.2892876754971142,-0.22011465237583677,-0.04005973922549454,0.0,0.11422392671577332,1.49999,0.05350613906382036,1.2925991747993932,0.5919356745648385,-1.49999,-0.49999,1.3555307781858306
-0.762064843194346,-1.2316987004930475,0.41939601037240376,0.010286744398217168,0.003247996818841964,-0.7101480579228597,0.7039697218167419,-0.03289554662368399,0.016601437759407735,-0.019630040748051577,0.19894302745292103,-0.19755706800644796,-0.016416746954157627,-0.03798374795585606,-0.09349075678167915,0.2895854995306058,-0.2201241612642779,-0.03903980881224696,0.0,0.11484021042538116,1.49999,0.05544054497133288,1.2945324031382957,0.5920217473778602,-1.49999,-0.49999,1.3561426036644388
-0.7620766358674474,-1.2317372892133782,0.41935872076354624,0.010352891885544746,0.0033291312098824963,-0.7103471331743952,0.7037674934990329,-0.03211953585887753,0.016611123437579547,-0.01957894633867191,0.1988575986676388,-0.19767248586140912,-0.015619308408917702,-0.03802246744113661,-0.09364535866422315,0.2897885893397645,-0.2201619765116853,-0.03795156909640946,0.0,0.11581721550024292,1.49999,0.057018119498898144,1.296344582262093,0.5934538878158182,-1.49999,-0.49999,1.3562108987034063
-0.7620808233117622,-1.2317348384849827,0.4193181396487926,0.010354446444379455,0.0033499406240983347,-0.710549100710867,0.7035634575613087,-0.0313911990008878,0.016625640460498442,-0.01955603218741158,0.19883404545503047,-0.19776950837017876,-0.014843178243886517,-0.03806577254643285,-0.09384634184211556,0.29005006032673836,-0.22017294424734624,-0.036856824817629544,0.0,0.11684201750656573,1.49999,0.058560623829527154,1.298046484916025,0.5952635839711994,-1.49999,-0.49999,1.355730440665372
-0.762089279928961,-1.23172340472137,0.41928105805269184,0.010347837626849002,0.0033426685151521232,-0.7107556773804559,0.703354900384646,-0.03072736220755569,0.016697074555959927,-0.019513370187524748,0.19886279830145395,-0.19786187838949945,-0.01415055004585966,-0.03810599310351401,-0.09403448298142121,0.29033371546398873,-0.2201655765402433,-0.03564958426095652,0.0,0.11766963395054063,1.49999,0.0602849489319189,1.2997768816131021,0.59739394549678,-1.49999,-0.49999,1.354797978842538
